Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
146816,15,-0.1,-0.01,-0.6,-0.25,1,0.2,0.2,0.15,50,45.81,11355,10892,709,10183,0,3490,0,2028,0,4665,0,463,78,11433,4665,5518,11433,941371.92,9375.21,296,546,566,402,398,345,515,7115,0,3490,0,6693
146817,15,-0.1,-0.01,-0.6,-0.25,1,0.2,0.2,0.15,50,56.99,11338,10875,653,10222,3515,0,0,4396,0,2311,0,463,95,11433,5826,4396,11433,3332235.15,33950.08,341,550,654,495,492,426,392,6872,3515,0,0,6707
146818,15,-0.1,-0.01,-0.6,-0.25,1,0.2,0.2,0.15,60,49.29,11362,10899,631,10268,3252,3387,0,1820,0,1809,0,463,71,11433,5061,5207,11433,1532743.11,15592.3,636,1088,1197,874,827,702,703,4241,3252,3387,0,3629
146819,15,-0.1,-0.01,-0.6,-0.25,1,0.2,0.2,0.15,60,45.81,11355,10892,709,10183,0,3490,0,2028,0,4665,0,463,78,11433,4665,5518,11433,941371.92,9375.21,296,546,566,402,398,345,515,7115,0,3490,0,6693
146820,15,-0.1,-0.01,-0.6,-0.25,1,0.2,0.2,0.15,60,56.99,11338,10875,653,10222,3515,0,0,4396,0,2311,0,463,95,11433,5826,4396,11433,3332235.15,33950.08,341,550,654,495,492,426,392,6872,3515,0,0,6707
146821,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,20,64.05,11362,10899,230,10669,5386,1651,2185,0,1447,0,0,463,71,11433,6833,3836,11433,2328314.09,31874.78,2533,1902,1602,4632,0,0,0,0,5386,1651,3632,0
146822,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,20,57.71,11361,10898,342,10556,0,1810,2654,0,6092,0,0,463,72,11433,6092,4464,11433,3375176.59,41147.24,296,546,566,9148,0,0,0,0,0,1810,8746,0
146823,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,20,68.49,11345,10882,233,10649,5653,0,3356,0,1640,0,0,463,88,11433,7293,3356,11433,3527149.84,39738.82,2253,1425,1201,5770,0,0,0,0,5653,0,4996,0
146824,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,30,66.32,11362,10899,399,10500,6232,2166,1370,0,732,0,0,463,71,11433,6964,3536,11433,2481354.69,35079.44,2533,1902,1602,1000,810,2653,0,0,6232,2166,2102,0
146825,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,30,53.64,11357,10894,687,10207,0,2553,2179,0,5475,0,0,463,76,11433,5475,4732,11433,3222384.21,40868.51,296,546,566,402,398,7999,0,0,0,2553,7654,0
146826,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,30,74.65,11342,10879,416,10463,6868,0,2652,0,943,0,0,463,91,11433,7811,2652,11433,4992641.46,49921.39,2253,1425,1201,774,732,4078,0,0,6868,0,3595,0
146827,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,40,66.3,11362,10899,407,10492,6560,2632,758,146,269,127,0,463,71,11433,6956,3536,11433,2133032.59,34385.34,2533,1902,1602,1000,810,551,462,1632,6560,2632,1027,273
146828,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,40,50.49,11355,10892,708,10184,0,3330,1452,260,2042,3100,0,463,78,11433,5142,5042,11433,2543244.51,38724.85,296,546,566,402,398,345,515,7116,0,3330,3494,3360
146829,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,40,76.67,11341,10878,426,10452,7420,0,1941,497,339,255,0,463,92,11433,8014,2438,11433,5257824.05,52481.93,2253,1425,1201,774,732,483,331,3253,7420,0,2280,752
146830,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,50,65.86,11362,10899,407,10492,6577,2699,0,883,0,333,0,463,71,11433,6910,3582,11433,2003805.66,33704.48,2533,1902,1602,1000,810,551,462,1632,6577,2699,0,1216
146831,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,50,48.85,11355,10892,709,10183,0,3490,0,1719,0,4974,0,463,78,11433,4974,5209,11433,2082134.03,35573.51,296,546,566,402,398,345,515,7115,0,3490,0,6693
146832,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,50,76.41,11340,10877,426,10451,7441,0,0,2465,0,545,0,463,93,11433,7986,2465,11433,4913639.99,50714.69,2253,1425,1201,774,732,483,331,3252,7441,0,0,3010
146833,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,60,65.86,11362,10899,407,10492,6577,2699,0,883,0,333,0,463,71,11433,6910,3582,11433,2003805.66,33704.48,2533,1902,1602,1000,810,551,462,1632,6577,2699,0,1216
146834,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,60,48.85,11355,10892,709,10183,0,3490,0,1719,0,4974,0,463,78,11433,4974,5209,11433,2082134.03,35573.51,296,546,566,402,398,345,515,7115,0,3490,0,6693
146835,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.1,0.15,60,76.41,11340,10877,426,10451,7441,0,0,2465,0,545,0,463,93,11433,7986,2465,11433,4913639.99,50714.69,2253,1425,1201,774,732,483,331,3252,7441,0,0,3010
146836,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.2,0.15,20,58.29,11362,10899,324,10575,2154,1798,2613,0,4010,0,0,463,71,11433,6164,4411,11433,3223216.81,39928.83,646,1122,1251,7556,0,0,0,0,2154,1798,6623,0
146837,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.2,0.15,20,57.71,11361,10898,342,10556,0,1810,2654,0,6092,0,0,463,72,11433,6092,4464,11433,3375176.59,41147.24,296,546,566,9148,0,0,0,0,0,1810,8746,0
146838,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.2,0.15,20,62.77,11345,10882,327,10555,2243,0,3930,0,4382,0,0,463,88,11433,6625,3930,11433,4505212.51,48405.79,352,591,722,8890,0,0,0,0,2243,0,8312,0
146839,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.2,0.15,30,55.71,11362,10899,614,10285,3076,2507,2048,0,2654,0,0,463,71,11433,5730,4555,11433,3445467.21,43358.93,646,1122,1251,933,895,5438,0,0,3076,2507,4702,0
146840,15,-0.1,-0.01,-0.6,-0.25,2,0.1,0.2,0.15,30,53.64,11357,10894,687,10207,0,2553,2179,0,5475,0,0,463,76,11433,5475,4732,11433,3222384.21,40868.51,296,546,566,402,398,7999,0,0,0,2553,7654,0
