Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
676651,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,20,60.83,1953,1900,11,1889,830,209,531,0,319,0,0,53,17,1970,1149,740,1970,347938.4,3548.89,320,293,236,1040,0,0,0,0,830,209,850,0
676652,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,20,56.63,1953,1900,16,1884,0,221,596,0,1067,0,0,53,17,1970,1067,817,1970,415641.79,4274.76,31,68,53,1732,0,0,0,0,0,221,1663,0
676653,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,20,62.28,1950,1897,12,1885,840,0,711,0,334,0,0,53,20,1970,1174,711,1970,403249.88,4078.15,289,227,188,1181,0,0,0,0,840,0,1045,0
676654,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,30,59.95,1953,1900,15,1885,981,309,446,0,149,0,0,53,17,1970,1130,755,1970,283590.23,2896.41,320,293,236,190,129,717,0,0,981,309,595,0
676655,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,30,48.94,1953,1900,22,1878,0,332,627,0,919,0,0,53,17,1970,919,959,1970,142656.33,1501.26,31,68,53,69,38,1619,0,0,0,332,1546,0
676656,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,30,63.26,1950,1897,16,1881,1016,0,691,0,174,0,0,53,20,1970,1190,691,1970,395257.01,4000.42,289,227,188,136,111,930,0,0,1016,0,865,0
676657,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,40,59.02,1953,1900,16,1884,1040,466,250,56,42,30,0,53,17,1970,1112,772,1970,160233.95,1632.3,320,293,236,190,129,122,123,471,1040,466,292,86
676658,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,40,42.37,1953,1900,26,1874,0,539,459,82,374,420,0,53,17,1970,794,1080,1970,-128153.35,-1347.52,31,68,53,69,38,73,115,1427,0,539,833,502
676659,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,40,62.82,1950,1897,17,1880,1084,0,577,122,48,49,0,53,20,1970,1181,699,1970,269918.94,2711.31,289,227,188,136,111,65,42,822,1084,0,625,171
676660,50,-0.06,-0.01,-0.4,-0.3,2,0.2,0.1,0.15,50,58.81,1953,1900,16,1884,1040,487,0,289,0,68,0,53,17,1970,1108,776,1970,135536.06,1376.93,320,293,236,190,129,122,123,471,1040,487,0,357
