Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
1,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,20,67.45,404,352,11,341,208,69,42,0,22,0,1,51,2,406,230,111,406,83133.06,864.96,150,69,39,83,0,0,0,0,208,69,64,0
2,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,20,58.18,403,351,21,330,0,77,61,0,192,0,1,51,3,406,192,138,406,208661.89,2139.91,16,23,25,266,0,0,0,0,0,77,253,0
3,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,20,71.47,404,352,12,340,220,0,97,0,23,0,1,51,2,406,243,97,406,108212.18,1116.53,135,47,27,131,0,0,0,0,220,0,120,0
4,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,30,69.67,404,352,19,333,225,81,20,0,7,0,1,51,2,406,232,101,406,87894.33,921.11,150,69,39,19,14,42,0,0,225,81,27,0
5,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,30,56.11,403,351,32,319,0,99,41,0,179,0,1,51,3,406,179,140,406,204371.18,2129.5,16,23,25,13,13,229,0,0,0,99,220,0
6,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,30,77.58,404,352,22,330,245,0,74,0,11,0,1,51,2,406,256,74,406,138826.81,1441.21,135,47,27,11,9,101,0,0,245,0,85,0
7,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,40,70.48,404,352,20,332,230,85,12,1,4,0,1,51,2,406,234,98,406,88455.14,929.68,150,69,39,19,14,15,6,20,230,85,16,1
8,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,40,54.57,402,350,33,317,0,113,27,4,40,133,1,51,4,406,173,144,406,239297.04,2503.86,16,23,25,13,13,9,15,203,0,113,67,137
9,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,40,80.79,403,351,23,328,256,0,53,10,4,5,1,51,3,406,265,63,406,158235.51,1627.49,135,47,27,11,9,16,7,76,256,0,57,15
10,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,50,69.88,404,352,20,332,230,89,0,11,0,2,1,51,2,406,232,100,406,85635.06,901.21,150,69,39,19,14,15,6,20,230,89,0,13
11,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,50,53.31,402,350,33,317,0,118,0,30,0,169,1,51,4,406,169,148,406,235010.81,2460.22,16,23,25,13,13,9,15,203,0,118,0,199
12,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,50,80.79,403,351,23,328,256,0,0,63,0,9,1,51,3,406,265,63,406,151687.16,1562.98,135,47,27,11,9,16,7,76,256,0,0,72
13,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,60,69.88,404,352,20,332,230,89,0,11,0,2,1,51,2,406,232,100,406,85635.06,901.21,150,69,39,19,14,15,6,20,230,89,0,13
14,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,60,53.31,402,350,33,317,0,118,0,30,0,169,1,51,4,406,169,148,406,235010.81,2460.22,16,23,25,13,13,9,15,203,0,118,0,199
15,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.1,0.15,60,80.79,403,351,23,328,256,0,0,63,0,9,1,51,3,406,265,63,406,151687.16,1562.98,135,47,27,11,9,16,7,76,256,0,0,72
16,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,20,59.88,404,352,18,334,126,77,57,0,74,0,1,51,2,406,200,134,406,152028.57,1567.51,44,63,61,166,0,0,0,0,126,77,131,0
17,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,20,58.18,403,351,21,330,0,77,61,0,192,0,1,51,3,406,192,138,406,208661.89,2139.91,16,23,25,266,0,0,0,0,0,77,253,0
18,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,20,63.66,404,352,19,333,131,0,121,0,81,0,1,51,2,406,212,121,406,181549.59,1864.04,28,41,36,228,0,0,0,0,131,0,202,0
19,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,30,59.38,404,352,27,325,149,97,35,0,44,0,1,51,2,406,193,132,406,153728.67,1593.24,44,63,61,35,25,97,0,0,149,97,79,0
20,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,30,56.11,403,351,32,319,0,99,41,0,179,0,1,51,3,406,179,140,406,204371.18,2129.5,16,23,25,13,13,229,0,0,0,99,220,0
21,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,30,67.08,404,352,30,322,158,0,106,0,58,0,1,51,2,406,216,106,406,211909.66,2186.57,28,41,36,26,15,176,0,0,158,0,164,0
22,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,40,58.95,404,352,28,324,157,107,23,3,12,22,1,51,2,406,191,133,406,154283.43,1608.34,44,63,61,35,25,18,14,64,157,107,35,25
23,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,40,54.57,402,350,33,317,0,113,27,4,40,133,1,51,4,406,173,144,406,239297.04,2503.86,16,23,25,13,13,9,15,203,0,113,67,137
24,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,40,68.75,403,351,31,320,172,0,82,18,15,33,1,51,3,406,220,100,406,236040.14,2427.71,28,41,36,26,15,12,12,150,172,0,97,51
25,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,50,58.02,404,352,28,324,157,111,0,25,0,31,1,51,2,406,188,136,406,150387.69,1569.44,44,63,61,35,25,18,14,64,157,111,0,56
26,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,50,53.31,402,350,33,317,0,118,0,30,0,169,1,51,4,406,169,148,406,235010.81,2460.22,16,23,25,13,13,9,15,203,0,118,0,199
27,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,50,68.34,403,351,32,319,173,0,0,101,0,45,1,51,3,406,218,101,406,227948.82,2348.6,28,41,36,26,15,12,12,149,173,0,0,146
28,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,60,58.02,404,352,28,324,157,111,0,25,0,31,1,51,2,406,188,136,406,150387.69,1569.44,44,63,61,35,25,18,14,64,157,111,0,56
29,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,60,53.31,402,350,33,317,0,118,0,30,0,169,1,51,4,406,169,148,406,235010.81,2460.22,16,23,25,13,13,9,15,203,0,118,0,199
30,5,-0.1,-0.05,-0.6,-0.45,1,0.1,0.2,0.15,60,68.34,403,351,32,319,173,0,0,101,0,45,1,51,3,406,218,101,406,227948.82,2348.6,28,41,36,26,15,12,12,149,173,0,0,146
31,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,20,67.45,404,352,11,341,208,69,42,0,22,0,1,51,2,406,230,111,406,83133.06,864.96,150,69,39,83,0,0,0,0,208,69,64,0
32,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,20,58.18,403,351,21,330,0,77,61,0,192,0,1,51,3,406,192,138,406,208661.89,2139.91,16,23,25,266,0,0,0,0,0,77,253,0
33,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,20,71.47,404,352,12,340,220,0,97,0,23,0,1,51,2,406,243,97,406,108212.18,1116.53,135,47,27,131,0,0,0,0,220,0,120,0
34,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,30,69.67,404,352,19,333,225,81,20,0,7,0,1,51,2,406,232,101,406,87894.33,921.11,150,69,39,19,14,42,0,0,225,81,27,0
35,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,30,56.11,403,351,32,319,0,99,41,0,179,0,1,51,3,406,179,140,406,204371.18,2129.5,16,23,25,13,13,229,0,0,0,99,220,0
36,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,30,77.58,404,352,22,330,245,0,74,0,11,0,1,51,2,406,256,74,406,138826.81,1441.21,135,47,27,11,9,101,0,0,245,0,85,0
37,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,40,70.48,404,352,20,332,230,85,12,1,4,0,1,51,2,406,234,98,406,88455.14,929.68,150,69,39,19,14,15,6,20,230,85,16,1
38,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,40,54.57,402,350,33,317,0,113,27,4,40,133,1,51,4,406,173,144,406,239297.04,2503.86,16,23,25,13,13,9,15,203,0,113,67,137
39,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,40,80.79,403,351,23,328,256,0,53,10,4,5,1,51,3,406,265,63,406,158235.51,1627.49,135,47,27,11,9,16,7,76,256,0,57,15
40,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,50,69.88,404,352,20,332,230,89,0,11,0,2,1,51,2,406,232,100,406,85635.06,901.21,150,69,39,19,14,15,6,20,230,89,0,13
41,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,50,53.31,402,350,33,317,0,118,0,30,0,169,1,51,4,406,169,148,406,235010.81,2460.22,16,23,25,13,13,9,15,203,0,118,0,199
42,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,50,80.79,403,351,23,328,256,0,0,63,0,9,1,51,3,406,265,63,406,151687.16,1562.98,135,47,27,11,9,16,7,76,256,0,0,72
43,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,60,69.88,404,352,20,332,230,89,0,11,0,2,1,51,2,406,232,100,406,85635.06,901.21,150,69,39,19,14,15,6,20,230,89,0,13
44,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,60,53.31,402,350,33,317,0,118,0,30,0,169,1,51,4,406,169,148,406,235010.81,2460.22,16,23,25,13,13,9,15,203,0,118,0,199
45,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.1,0.15,60,80.79,403,351,23,328,256,0,0,63,0,9,1,51,3,406,265,63,406,151687.16,1562.98,135,47,27,11,9,16,7,76,256,0,0,72
46,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,20,59.88,404,352,18,334,126,77,57,0,74,0,1,51,2,406,200,134,406,152028.57,1567.51,44,63,61,166,0,0,0,0,126,77,131,0
47,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,20,58.18,403,351,21,330,0,77,61,0,192,0,1,51,3,406,192,138,406,208661.89,2139.91,16,23,25,266,0,0,0,0,0,77,253,0
48,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,20,63.66,404,352,19,333,131,0,121,0,81,0,1,51,2,406,212,121,406,181549.59,1864.04,28,41,36,228,0,0,0,0,131,0,202,0
49,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,30,59.38,404,352,27,325,149,97,35,0,44,0,1,51,2,406,193,132,406,153728.67,1593.24,44,63,61,35,25,97,0,0,149,97,79,0
50,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,30,56.11,403,351,32,319,0,99,41,0,179,0,1,51,3,406,179,140,406,204371.18,2129.5,16,23,25,13,13,229,0,0,0,99,220,0
51,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,30,67.08,404,352,30,322,158,0,106,0,58,0,1,51,2,406,216,106,406,211909.66,2186.57,28,41,36,26,15,176,0,0,158,0,164,0
52,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,40,58.95,404,352,28,324,157,107,23,3,12,22,1,51,2,406,191,133,406,154283.43,1608.34,44,63,61,35,25,18,14,64,157,107,35,25
53,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,40,54.57,402,350,33,317,0,113,27,4,40,133,1,51,4,406,173,144,406,239297.04,2503.86,16,23,25,13,13,9,15,203,0,113,67,137
54,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,40,68.75,403,351,31,320,172,0,82,18,15,33,1,51,3,406,220,100,406,236040.14,2427.71,28,41,36,26,15,12,12,150,172,0,97,51
55,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,50,58.02,404,352,28,324,157,111,0,25,0,31,1,51,2,406,188,136,406,150387.69,1569.44,44,63,61,35,25,18,14,64,157,111,0,56
56,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,50,53.31,402,350,33,317,0,118,0,30,0,169,1,51,4,406,169,148,406,235010.81,2460.22,16,23,25,13,13,9,15,203,0,118,0,199
57,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,50,68.34,403,351,32,319,173,0,0,101,0,45,1,51,3,406,218,101,406,227948.82,2348.6,28,41,36,26,15,12,12,149,173,0,0,146
58,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,60,58.02,404,352,28,324,157,111,0,25,0,31,1,51,2,406,188,136,406,150387.69,1569.44,44,63,61,35,25,18,14,64,157,111,0,56
59,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,60,53.31,402,350,33,317,0,118,0,30,0,169,1,51,4,406,169,148,406,235010.81,2460.22,16,23,25,13,13,9,15,203,0,118,0,199
60,5,-0.1,-0.05,-0.6,-0.45,1,0.2,0.2,0.15,60,68.34,403,351,32,319,173,0,0,101,0,45,1,51,3,406,218,101,406,227948.82,2348.6,28,41,36,26,15,12,12,149,173,0,0,146
61,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,20,70.97,404,352,11,341,216,69,30,0,26,0,1,51,2,406,242,99,406,92577.37,1326.51,153,70,44,74,0,0,0,0,216,69,56,0
62,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,20,62.12,403,351,21,330,0,77,48,0,205,0,1,51,3,406,205,125,406,249277.03,2730.14,16,23,25,266,0,0,0,0,0,77,253,0
63,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,20,76.47,404,352,12,340,231,0,80,0,29,0,1,51,2,406,260,80,406,124251.02,1603.63,139,51,29,121,0,0,0,0,231,0,109,0
64,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,30,71.17,404,352,19,333,229,80,16,0,8,0,1,51,2,406,237,96,406,92273.98,1356.95,153,70,44,18,14,34,0,0,229,80,24,0
65,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,30,56.74,403,351,32,319,0,99,39,0,181,0,1,51,3,406,181,138,406,245368.26,2796.05,16,23,25,13,13,229,0,0,0,99,220,0
66,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,30,83.03,404,352,22,330,258,0,56,0,16,0,1,51,2,406,274,56,406,173670.32,1899.2,139,51,29,12,13,86,0,0,258,0,72,0
67,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,40,72.29,404,352,20,332,235,83,8,1,5,0,1,51,2,406,240,92,406,94077.28,1383.77,153,70,44,18,14,10,6,17,235,83,13,1
68,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,40,56.15,402,350,33,317,0,113,23,3,44,134,1,51,4,406,178,139,406,274279.56,3202.46,16,23,25,13,13,9,15,203,0,113,67,137
69,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,40,86.28,403,351,23,328,270,0,39,6,9,4,1,51,3,406,283,45,406,206540.32,2070.58,139,51,29,12,13,14,9,61,270,0,48,10
70,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,50,71.39,404,352,20,332,235,86,0,9,0,2,1,51,2,406,237,95,406,89540.08,1355.1,153,70,44,18,14,10,6,17,235,86,0,11
71,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,50,54.89,402,350,33,317,0,118,0,25,0,174,1,51,4,406,174,143,406,268766.84,3158.16,16,23,25,13,13,9,15,203,0,118,0,199
72,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,50,85.37,403,351,23,328,270,0,0,48,0,10,1,51,3,406,280,48,406,193057.67,1996.01,139,51,29,12,13,14,9,61,270,0,0,58
73,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,60,71.39,404,352,20,332,235,86,0,9,0,2,1,51,2,406,237,95,406,89540.08,1355.1,153,70,44,18,14,10,6,17,235,86,0,11
74,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,60,54.89,402,350,33,317,0,118,0,25,0,174,1,51,4,406,174,143,406,268766.84,3158.16,16,23,25,13,13,9,15,203,0,118,0,199
75,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.1,0.15,60,85.37,403,351,23,328,270,0,0,48,0,10,1,51,3,406,280,48,406,193057.67,1996.01,139,51,29,12,13,14,9,61,270,0,0,58
76,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,20,63.77,404,352,18,334,130,77,44,0,83,0,1,51,2,406,213,121,406,177589.81,2139.2,45,68,62,159,0,0,0,0,130,77,127,0
77,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,20,62.12,403,351,21,330,0,77,48,0,205,0,1,51,3,406,205,125,406,249277.03,2730.14,16,23,25,266,0,0,0,0,0,77,253,0
78,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,20,69.97,404,352,19,333,140,0,100,0,93,0,1,51,2,406,233,100,406,229553.29,2534.39,29,46,42,216,0,0,0,0,140,0,193,0
79,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,30,60.31,404,352,27,325,159,96,33,0,37,0,1,51,2,406,196,129,406,184600.33,2205.73,45,68,62,32,25,93,0,0,159,96,70,0
80,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,30,56.74,403,351,32,319,0,99,39,0,181,0,1,51,3,406,181,138,406,245368.26,2796.05,16,23,25,13,13,229,0,0,0,99,220,0
81,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,30,72.36,404,352,30,322,175,0,89,0,58,0,1,51,2,406,233,89,406,289217.68,2895.76,29,46,42,23,17,165,0,0,175,0,147,0
82,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,40,61.11,404,352,28,324,166,106,18,2,16,16,1,51,2,406,198,126,406,185626.17,2264.5,45,68,62,32,25,23,13,56,166,106,34,18
83,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,40,56.15,402,350,33,317,0,113,23,3,44,134,1,51,4,406,178,139,406,274279.56,3202.46,16,23,25,13,13,9,15,203,0,113,67,137
84,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,40,76.88,403,351,31,320,189,0,65,9,26,31,1,51,3,406,246,74,406,335364.69,3185.48,29,46,42,23,17,18,10,135,189,0,91,40
85,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,50,60.19,404,352,28,324,166,110,0,19,0,29,1,51,2,406,195,129,406,180068.62,2228.42,45,68,62,32,25,23,13,56,166,110,0,48
86,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,50,54.89,402,350,33,317,0,118,0,25,0,174,1,51,4,406,174,143,406,268766.84,3158.16,16,23,25,13,13,9,15,203,0,118,0,199
87,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,50,75.55,403,351,32,319,189,0,0,78,0,52,1,51,3,406,241,78,406,320861.75,3105.49,29,46,42,23,17,18,10,134,189,0,0,130
88,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,60,60.19,404,352,28,324,166,110,0,19,0,29,1,51,2,406,195,129,406,180068.62,2228.42,45,68,62,32,25,23,13,56,166,110,0,48
89,5,-0.1,-0.05,-0.6,-0.45,2,0.1,0.2,0.15,60,54.89,402,350,33,317,0,118,0,25,0,174,1,51,4,406,174,143,406,268766.84,3158.16,16,23,25,13,13,9,15,203,0,118,0,199
