Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
180566,15,-0.07,-0.04,-0.5,-0.3,2,0.1,0.2,0.15,50,53.13,867,824,41,783,0,284,0,83,0,416,0,43,9,876,416,367,876,353573.64,4135.46,30,56,48,35,38,29,28,519,0,284,0,499
180567,15,-0.07,-0.04,-0.5,-0.3,2,0.1,0.2,0.15,50,69.99,866,823,40,783,376,0,0,235,0,172,0,43,10,876,548,235,876,704913.6,6326.74,31,67,74,44,62,38,35,432,376,0,0,407
180568,15,-0.07,-0.04,-0.5,-0.3,2,0.1,0.2,0.15,60,56.56,868,825,40,785,332,271,0,70,0,112,0,43,8,876,444,341,876,351770.23,4257.31,61,123,118,70,83,63,47,220,332,271,0,182
180569,15,-0.07,-0.04,-0.5,-0.3,2,0.1,0.2,0.15,60,53.13,867,824,41,783,0,284,0,83,0,416,0,43,9,876,416,367,876,353573.64,4135.46,30,56,48,35,38,29,28,519,0,284,0,499
180570,15,-0.07,-0.04,-0.5,-0.3,2,0.1,0.2,0.15,60,69.99,866,823,40,783,376,0,0,235,0,172,0,43,10,876,548,235,876,704913.6,6326.74,31,67,74,44,62,38,35,432,376,0,0,407
180571,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,20,65.76,868,825,16,809,449,145,132,0,83,0,0,43,8,876,532,277,876,181096.41,1904.37,266,172,97,274,0,0,0,0,449,145,215,0
180572,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,20,56.23,867,824,22,802,0,169,182,0,451,0,0,43,9,876,451,351,876,212572.43,2220.85,30,56,48,668,0,0,0,0,0,169,633,0
180573,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,20,68.9,866,823,16,807,468,0,251,0,88,0,0,43,10,876,556,251,876,248366.99,2589.84,236,124,67,380,0,0,0,0,468,0,339,0
180574,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,30,68.21,868,825,26,799,514,185,69,0,31,0,0,43,8,876,545,254,876,195258.32,2059.42,266,172,97,59,59,146,0,0,514,185,100,0
180575,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,30,54.01,867,824,39,785,0,236,125,0,424,0,0,43,9,876,424,361,876,189310.78,1993.19,30,56,48,35,38,578,0,0,0,236,549,0
180576,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,30,74.03,866,823,26,797,548,0,207,0,42,0,0,43,10,876,590,207,876,321427.98,3346.01,236,124,67,41,49,280,0,0,548,0,249,0
180577,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,40,68.3,868,825,27,798,531,207,28,18,8,6,0,43,8,876,545,253,876,185578.81,1963.8,266,172,97,59,59,46,20,79,531,207,36,24
180578,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,40,51.98,867,824,41,783,0,274,68,34,112,295,0,43,9,876,407,376,876,215666.6,2281.77,30,56,48,35,38,29,28,519,0,274,180,329
180579,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,40,76.26,866,823,27,796,581,0,127,62,9,17,0,43,10,876,607,189,876,343305.1,3553.72,236,124,67,41,49,31,18,230,581,0,136,79
180580,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,50,68.17,868,825,27,798,531,209,0,45,0,13,0,43,8,876,544,254,876,181669.7,1923.13,266,172,97,59,59,46,20,79,531,209,0,58
180581,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,50,50.96,867,824,41,783,0,284,0,100,0,399,0,43,9,876,399,384,876,196286.32,2075.54,30,56,48,35,38,29,28,519,0,284,0,499
180582,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,50,76.38,866,823,27,796,581,0,0,188,0,27,0,43,10,876,608,188,876,335839.92,3477.65,236,124,67,41,49,31,18,230,581,0,0,215
180583,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,60,68.17,868,825,27,798,531,209,0,45,0,13,0,43,8,876,544,254,876,181669.7,1923.13,266,172,97,59,59,46,20,79,531,209,0,58
180584,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,60,50.96,867,824,41,783,0,284,0,100,0,399,0,43,9,876,399,384,876,196286.32,2075.54,30,56,48,35,38,29,28,519,0,284,0,499
180585,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.1,0.15,60,76.38,866,823,27,796,581,0,0,188,0,27,0,43,10,876,608,188,876,335839.92,3477.65,236,124,67,41,49,31,18,230,581,0,0,215
180586,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,20,57.29,868,825,22,803,185,169,174,0,275,0,0,43,8,876,460,343,876,221843.79,2319.45,59,116,115,513,0,0,0,0,185,169,449,0
180587,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,20,56.23,867,824,22,802,0,169,182,0,451,0,0,43,9,876,451,351,876,212572.43,2220.85,30,56,48,668,0,0,0,0,0,169,633,0
180588,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,20,60.17,866,823,22,801,193,0,319,0,289,0,0,43,10,876,482,319,876,293004.81,3046.55,29,60,68,644,0,0,0,0,193,0,608,0
180589,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,30,56.54,868,825,38,787,263,232,110,0,182,0,0,43,8,876,445,342,876,231008.25,2420.22,59,116,115,64,79,354,0,0,263,232,292,0
180590,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,30,54.01,867,824,39,785,0,236,125,0,424,0,0,43,9,876,424,361,876,189310.78,1993.19,30,56,48,35,38,578,0,0,0,236,549,0
180591,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,30,63.44,866,823,38,785,286,0,287,0,212,0,0,43,10,876,498,287,876,381216.74,3948.24,29,60,68,36,54,538,0,0,286,0,499,0
180592,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,40,54.9,868,825,40,785,304,267,54,33,48,79,0,43,8,876,431,354,876,243173.43,2568.03,59,116,115,64,79,62,47,243,304,267,102,112
180593,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,40,51.98,867,824,41,783,0,274,68,34,112,295,0,43,9,876,407,376,876,215666.6,2281.77,30,56,48,35,38,29,28,519,0,274,180,329
180594,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,40,63.86,866,823,40,783,337,0,198,85,54,109,0,43,10,876,500,283,876,443794.03,4590.47,29,60,68,36,54,39,33,464,337,0,252,194
180595,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,50,54.27,868,825,40,785,306,273,0,86,0,120,0,43,8,876,426,359,876,233846.03,2470.34,59,116,115,64,79,62,47,243,306,273,0,206
180596,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,50,50.96,867,824,41,783,0,284,0,100,0,399,0,43,9,876,399,384,876,196286.32,2075.54,30,56,48,35,38,29,28,519,0,284,0,499
180597,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,50,63.6,866,823,40,783,339,0,0,285,0,159,0,43,10,876,498,285,876,426731.44,4414.42,29,60,68,36,54,39,33,464,339,0,0,444
180598,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,60,54.27,868,825,40,785,306,273,0,86,0,120,0,43,8,876,426,359,876,233846.03,2470.34,59,116,115,64,79,62,47,243,306,273,0,206
180599,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,60,50.96,867,824,41,783,0,284,0,100,0,399,0,43,9,876,399,384,876,196286.32,2075.54,30,56,48,35,38,29,28,519,0,284,0,499
180600,15,-0.07,-0.04,-0.5,-0.3,2,0.2,0.2,0.15,60,63.6,866,823,40,783,339,0,0,285,0,159,0,43,10,876,498,285,876,426731.44,4414.42,29,60,68,36,54,39,33,464,339,0,0,444
180601,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,20,63.93,1089,1041,18,1023,543,191,178,0,111,0,0,48,12,1101,654,369,1101,188051.75,1984.27,328,200,131,364,0,0,0,0,543,191,289,0
180602,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,20,54.04,1088,1040,24,1016,0,227,240,0,549,0,0,48,13,1101,549,467,1101,185234.42,1955.62,40,63,81,832,0,0,0,0,0,227,789,0
180603,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,20,66.5,1087,1039,18,1021,563,0,342,0,116,0,0,48,14,1101,679,342,1101,265744.34,2774.62,288,147,79,507,0,0,0,0,563,0,458,0
180604,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,30,65.91,1089,1041,32,1009,621,243,101,0,44,0,0,48,12,1101,665,344,1101,198566.06,2113.14,328,200,131,75,77,198,0,0,621,243,145,0
180605,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,30,51.21,1088,1040,48,992,0,312,172,0,508,0,0,48,13,1101,508,484,1101,145837.28,1576.53,40,63,81,43,54,711,0,0,0,312,680,0
180606,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,30,71.27,1086,1038,32,1006,660,0,289,0,57,0,0,48,15,1101,717,289,1101,346327.53,3617.83,288,147,79,49,59,384,0,0,660,0,346,0
180607,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,40,65.97,1089,1041,33,1008,644,271,43,29,12,9,0,48,12,1101,665,343,1101,190455.83,2021.87,328,200,131,75,77,53,27,117,644,271,55,38
180608,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,40,49.49,1088,1040,50,990,0,358,95,47,133,357,0,48,13,1101,490,500,1101,165937.83,1790.62,40,63,81,43,54,31,37,641,0,358,228,404
180609,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,40,73.43,1086,1038,33,1005,703,0,176,91,14,21,0,48,15,1101,738,267,1101,389598.27,4031.7,288,147,79,49,59,38,22,323,703,0,190,112
180610,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,50,66.07,1089,1041,33,1008,644,274,0,68,0,22,0,48,12,1101,666,342,1101,186827.68,1983.61,328,200,131,75,77,53,27,117,644,274,0,90
180611,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,50,48.89,1088,1040,50,990,0,370,0,136,0,484,0,48,13,1101,484,506,1101,143756.28,1553.56,40,63,81,43,54,31,37,641,0,370,0,620
180612,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,50,73.73,1086,1038,33,1005,703,0,0,264,0,38,0,48,15,1101,741,264,1101,381033.27,3943.67,288,147,79,49,59,38,22,323,703,0,0,302
180613,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,60,66.07,1089,1041,33,1008,644,274,0,68,0,22,0,48,12,1101,666,342,1101,186827.68,1983.61,328,200,131,75,77,53,27,117,644,274,0,90
180614,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,60,48.89,1088,1040,50,990,0,370,0,136,0,484,0,48,13,1101,484,506,1101,143756.28,1553.56,40,63,81,43,54,31,37,641,0,370,0,620
180615,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.1,0.15,60,73.73,1086,1038,33,1005,703,0,0,264,0,38,0,48,15,1101,741,264,1101,381033.27,3943.67,288,147,79,49,59,38,22,323,703,0,0,302
180616,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,20,55.16,1089,1041,24,1017,218,226,230,0,343,0,0,48,12,1101,561,456,1101,210907.94,2223.5,78,128,155,656,0,0,0,0,218,226,573,0
180617,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,20,54.04,1088,1040,24,1016,0,227,240,0,549,0,0,48,13,1101,549,467,1101,185234.42,1955.62,40,63,81,832,0,0,0,0,0,227,789,0
180618,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,20,57.54,1087,1039,24,1015,227,0,431,0,357,0,0,48,14,1101,584,431,1101,285937.16,2988.29,38,65,77,835,0,0,0,0,227,0,788,0
180619,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,30,53.97,1089,1041,46,995,308,305,153,0,229,0,0,48,12,1101,537,458,1101,218407.93,2318.8,78,128,155,83,100,451,0,0,308,305,382,0
180620,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,30,51.21,1088,1040,48,992,0,312,172,0,508,0,0,48,13,1101,508,484,1101,145837.28,1576.53,40,63,81,43,54,711,0,0,0,312,680,0
180621,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,30,60.38,1086,1038,46,992,332,0,393,0,267,0,0,48,15,1101,599,393,1101,385989.24,4020.34,38,65,77,47,61,704,0,0,332,0,660,0
180622,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,40,52.57,1089,1041,48,993,355,348,77,46,58,109,0,48,12,1101,522,471,1101,234103.95,2494.49,78,128,155,83,100,69,60,320,355,348,135,155
180623,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,40,49.49,1088,1040,50,990,0,358,95,47,133,357,0,48,13,1101,490,500,1101,165937.83,1790.62,40,63,81,43,54,31,37,641,0,358,228,404
180624,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,40,61.21,1086,1038,48,990,394,0,267,117,67,145,0,48,15,1101,606,384,1101,480964.54,4984.31,38,65,77,47,61,44,42,616,394,0,334,262
180625,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,50,52.17,1089,1041,48,993,357,355,0,120,0,161,0,48,12,1101,518,475,1101,222754.22,2374.07,78,128,155,83,100,69,60,320,357,355,0,281
180626,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,50,48.89,1088,1040,50,990,0,370,0,136,0,484,0,48,13,1101,484,506,1101,143756.28,1553.56,40,63,81,43,54,31,37,641,0,370,0,620
180627,15,-0.07,-0.04,-0.5,-0.25,1,0.1,0.2,0.15,50,61.11,1086,1038,48,990,396,0,0,385,0,209,0,48,15,1101,605,385,1101,462355.47,4790.49,38,65,77,47,61,44,42,616,396,0,0,594
