Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
455566,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,20,65.0,1859,1633,36,1597,548,247,312,0,490,0,0,226,10,1869,1038,559,1869,903301.37,9257.09,124,263,250,960,0,0,0,0,548,247,802,0
455567,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,20,64.28,1859,1633,40,1593,0,248,321,0,1024,0,0,226,10,1869,1024,569,1869,1005118.04,10297.13,28,93,63,1409,0,0,0,0,0,248,1345,0
455568,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,20,69.0,1859,1633,36,1597,564,0,495,0,538,0,0,226,10,1869,1102,495,1869,1087936.54,11147.33,96,173,192,1136,0,0,0,0,564,0,1033,0
455569,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,30,61.07,1859,1633,43,1590,707,366,253,0,264,0,0,226,10,1869,971,619,1869,862643.72,8826.73,124,263,250,158,138,657,0,0,707,366,517,0
455570,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,30,57.86,1858,1632,49,1583,0,374,293,0,916,0,0,226,11,1869,916,667,1869,889735.86,9095.01,28,93,63,64,59,1276,0,0,0,374,1209,0
455571,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,30,68.83,1859,1633,45,1588,752,0,495,0,341,0,0,226,10,1869,1093,495,1869,1194213.84,12218.12,96,173,192,103,98,926,0,0,752,0,836,0
455572,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,40,58.25,1859,1633,45,1588,762,458,166,39,76,87,0,226,10,1869,925,663,1869,803264.17,8226.75,124,263,250,158,138,140,104,411,762,458,242,126
455573,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,40,52.94,1856,1630,51,1579,0,486,210,47,228,608,0,226,13,1869,836,743,1869,797213.22,8151.52,28,93,63,64,59,67,78,1127,0,486,438,655
455574,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,40,66.83,1859,1633,47,1586,826,0,410,116,85,149,0,226,10,1869,1060,526,1869,1158821.11,11865.69,96,173,192,103,98,90,62,772,826,0,495,265
455575,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,50,57.24,1859,1633,45,1588,762,484,0,195,0,147,0,226,10,1869,909,679,1869,769867.62,7879.85,124,263,250,158,138,140,104,411,762,484,0,342
455576,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,50,51.23,1856,1630,51,1579,0,518,0,252,0,809,0,226,13,1869,809,770,1869,740842.82,7562.38,28,93,63,64,59,67,78,1127,0,518,0,1061
455577,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,50,65.51,1859,1633,47,1586,826,0,0,547,0,213,0,226,10,1869,1039,547,1869,1074886.32,11002.45,96,173,192,103,98,90,62,772,826,0,0,760
455578,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,60,57.24,1859,1633,45,1588,762,484,0,195,0,147,0,226,10,1869,909,679,1869,769867.62,7879.85,124,263,250,158,138,140,104,411,762,484,0,342
455579,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,60,51.23,1856,1630,51,1579,0,518,0,252,0,809,0,226,13,1869,809,770,1869,740842.82,7562.38,28,93,63,64,59,67,78,1127,0,518,0,1061
455580,35,-0.07,-0.02,-0.6,-0.4,1,0.2,0.2,0.15,60,65.51,1859,1633,47,1586,826,0,0,547,0,213,0,226,10,1869,1039,547,1869,1074886.32,11002.45,96,173,192,103,98,90,62,772,826,0,0,760
455581,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,20,72.43,1859,1633,26,1607,1040,236,207,0,124,0,0,226,10,1869,1164,443,1869,670934.41,7323.53,523,350,253,481,0,0,0,0,1040,236,331,0
455582,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,20,67.55,1859,1633,40,1593,0,248,269,0,1076,0,0,226,10,1869,1076,517,1869,1322693.05,12967.5,28,93,63,1409,0,0,0,0,0,248,1345,0
455583,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,20,78.28,1859,1633,26,1607,1104,0,349,0,154,0,0,226,10,1869,1258,349,1869,949383.87,9021.41,498,270,215,624,0,0,0,0,1104,0,503,0
455584,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,30,72.88,1859,1633,29,1604,1123,319,116,0,46,0,0,226,10,1869,1169,435,1869,626074.78,7340.79,523,350,253,150,86,242,0,0,1123,319,162,0
455585,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,30,59.76,1858,1632,49,1583,0,374,263,0,946,0,0,226,11,1869,946,637,1869,1261554.21,12494.6,28,93,63,64,59,1276,0,0,0,374,1209,0
455586,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,30,82.46,1859,1633,31,1602,1246,0,281,0,75,0,0,226,10,1869,1321,281,1869,1080582.01,9976.62,498,270,215,121,83,415,0,0,1246,0,356,0
455587,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,40,73.3,1859,1633,30,1603,1148,367,55,6,19,8,0,226,10,1869,1175,428,1869,594714.71,7297.94,523,350,253,150,86,80,46,115,1148,367,74,14
455588,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,40,55.67,1856,1630,51,1579,0,486,182,32,256,623,0,226,13,1869,879,700,1869,1104555.71,11987.47,28,93,63,64,59,67,78,1127,0,486,438,655
455589,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,40,84.32,1859,1633,32,1601,1300,0,202,49,24,26,0,226,10,1869,1350,251,1869,1109463.97,10251.94,498,270,215,121,83,59,32,323,1300,0,226,75
455590,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,50,72.74,1859,1633,30,1603,1150,377,0,60,0,16,0,226,10,1869,1166,437,1869,579628.64,7207.25,523,350,253,150,86,80,46,115,1150,377,0,76
455591,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,50,53.64,1856,1630,51,1579,0,518,0,214,0,847,0,226,13,1869,847,732,1869,1022464.23,11410.2,28,93,63,64,59,67,78,1127,0,518,0,1061
455592,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,50,84.07,1859,1633,32,1601,1302,0,0,255,0,44,0,226,10,1869,1346,255,1869,1050057.86,9935.85,498,270,215,121,83,59,32,323,1302,0,0,299
455593,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,60,72.74,1859,1633,30,1603,1150,377,0,60,0,16,0,226,10,1869,1166,437,1869,579628.64,7207.25,523,350,253,150,86,80,46,115,1150,377,0,76
455594,35,-0.07,-0.02,-0.6,-0.4,2,0.1,0.1,0.15,60,53.64,1856,1630,51,1579,0,518,0,214,0,847,0,226,13,1869,847,732,1869,1022464.23,11410.2,28,93,63,64,59,67,78,1127,0,518,0,1061
