Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
655566,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,30,75.3,1237,1077,8,1069,749,0,264,0,56,0,0,160,12,1249,805,264,1249,460916.74,4683.13,289,190,111,69,54,356,0,0,749,0,320,0
655567,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,40,69.28,1237,1077,6,1071,720,246,63,20,15,7,0,160,12,1249,742,329,1249,297646.69,3027.09,308,231,146,100,64,65,33,124,720,246,78,27
655568,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,40,49.2,1234,1074,13,1061,0,328,173,38,177,345,0,160,15,1249,522,539,1249,327738.77,3323.31,20,49,46,49,31,48,58,760,0,328,350,383
655569,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,40,76.33,1237,1077,8,1069,779,0,197,56,16,21,0,160,12,1249,816,253,1249,442874.24,4505.45,289,190,111,69,54,36,20,300,779,0,213,77
655570,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,50,68.79,1237,1077,7,1070,720,252,0,82,0,16,0,160,12,1249,736,334,1249,288893.58,2936.64,308,231,146,100,64,65,33,123,720,252,0,98
655571,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,50,47.69,1234,1074,15,1059,0,348,0,206,0,505,0,160,15,1249,505,554,1249,284019.93,2866.47,20,49,46,49,31,48,58,758,0,348,0,711
655572,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,50,76.03,1237,1077,9,1068,779,0,0,256,0,33,0,160,12,1249,812,256,1249,425586.32,4330.83,289,190,111,69,54,36,20,299,779,0,0,289
655573,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,60,68.79,1237,1077,7,1070,720,252,0,82,0,16,0,160,12,1249,736,334,1249,288893.58,2936.64,308,231,146,100,64,65,33,123,720,252,0,98
655574,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,60,47.69,1234,1074,15,1059,0,348,0,206,0,505,0,160,15,1249,505,554,1249,284019.93,2866.47,20,49,46,49,31,48,58,758,0,348,0,711
655575,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.1,0.15,60,76.03,1237,1077,9,1068,779,0,0,256,0,33,0,160,12,1249,812,256,1249,425586.32,4330.83,289,190,111,69,54,36,20,299,779,0,0,289
655576,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,20,63.81,1237,1077,5,1072,322,162,226,0,362,0,0,160,12,1249,684,388,1249,538156.26,5499.86,68,154,156,694,0,0,0,0,322,162,588,0
655577,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,20,62.99,1237,1077,7,1070,0,164,232,0,674,0,0,160,12,1249,674,396,1249,571753.37,5845.77,20,49,46,955,0,0,0,0,0,164,906,0
655578,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,20,66.88,1237,1077,5,1072,332,0,355,0,385,0,0,160,12,1249,717,355,1249,634001.51,6464.95,48,107,112,805,0,0,0,0,332,0,740,0
655579,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,30,58.67,1237,1077,10,1067,414,236,205,0,212,0,0,160,12,1249,626,441,1249,476236.55,4882.28,68,154,156,106,93,490,0,0,414,236,417,0
655580,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,30,55.32,1236,1076,13,1063,0,243,232,0,588,0,0,160,13,1249,588,475,1249,409270.31,4215.55,20,49,46,49,31,868,0,0,0,243,820,0
655581,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,30,64.79,1237,1077,12,1065,442,0,375,0,248,0,0,160,12,1249,690,375,1249,643703.94,6585.37,48,107,112,65,74,659,0,0,442,0,623,0
655582,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,40,54.73,1237,1077,10,1067,451,306,141,36,64,69,0,160,12,1249,584,483,1249,408806.11,4210.59,68,154,156,106,93,73,72,345,451,306,205,105
655583,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,40,49.2,1234,1074,13,1061,0,328,173,38,177,345,0,160,15,1249,522,539,1249,327738.77,3323.31,20,49,46,49,31,48,58,760,0,328,350,383
655584,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,40,61.88,1237,1077,12,1065,485,0,328,78,68,106,0,160,12,1249,659,406,1249,596915.46,6123.74,48,107,112,65,74,36,34,589,485,0,396,184
655585,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,50,53.9,1237,1077,12,1065,453,323,0,168,0,121,0,160,12,1249,574,491,1249,382588.58,3941.06,68,154,156,106,93,73,72,343,453,323,0,289
655586,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,50,47.69,1234,1074,15,1059,0,348,0,206,0,505,0,160,15,1249,505,554,1249,284019.93,2866.47,20,49,46,49,31,48,58,758,0,348,0,711
655587,50,-0.07,-0.03,-0.6,-0.3,1,0.1,0.2,0.15,50,61.15,1237,1077,14,1063,487,0,0,413,0,163,0,160,12,1249,650,413,1249,549105.58,5637.55,48,107,112,65,74,36,34,587,487,0,0,576
