Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
105566,10,-0.08,-0.02,-0.4,-0.25,2,0.1,0.2,0.15,50,50.99,3880,3792,215,3577,0,1154,0,599,0,1824,0,88,38,3918,1824,1753,3918,467325.53,10506.89,121,172,220,121,142,100,174,2527,0,1154,0,2423
105567,10,-0.08,-0.02,-0.4,-0.25,2,0.1,0.2,0.15,50,64.52,3871,3783,195,3588,1306,0,0,1273,0,1009,0,88,47,3918,2315,1273,3918,1980218.28,20890.17,96,198,212,189,213,162,156,2362,1306,0,0,2282
105568,10,-0.08,-0.02,-0.4,-0.25,2,0.1,0.2,0.15,60,54.22,3881,3793,189,3604,1186,1111,0,539,0,768,0,88,37,3918,1954,1650,3918,901787.96,14426.34,217,366,421,300,319,233,248,1500,1186,1111,0,1307
105569,10,-0.08,-0.02,-0.4,-0.25,2,0.1,0.2,0.15,60,50.99,3880,3792,215,3577,0,1154,0,599,0,1824,0,88,38,3918,1824,1753,3918,467325.53,10506.89,121,172,220,121,142,100,174,2527,0,1154,0,2423
105570,10,-0.08,-0.02,-0.4,-0.25,2,0.1,0.2,0.15,60,64.52,3871,3783,195,3588,1306,0,0,1273,0,1009,0,88,47,3918,2315,1273,3918,1980218.28,20890.17,96,198,212,189,213,162,156,2362,1306,0,0,2282
105571,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,20,61.23,3881,3793,61,3732,1760,560,887,0,525,0,0,88,37,3918,2285,1447,3918,620673.38,6310.82,886,643,495,1708,0,0,0,0,1760,560,1412,0
105572,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,20,54.35,3880,3792,81,3711,0,634,1060,0,2017,0,0,88,38,3918,2017,1694,3918,634724.47,6453.76,121,172,220,3198,0,0,0,0,0,634,3077,0
105573,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,20,62.95,3874,3786,61,3725,1788,0,1380,0,557,0,0,88,44,3918,2345,1380,3918,796488.97,8081.54,767,487,323,2148,0,0,0,0,1788,0,1937,0
105574,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,30,62.67,3881,3793,126,3667,2044,741,628,0,254,0,0,88,37,3918,2298,1369,3918,641749.88,6603.93,886,643,495,296,262,1085,0,0,2044,741,882,0
105575,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,30,50.78,3880,3792,194,3598,0,876,895,0,1827,0,0,88,38,3918,1827,1771,3918,441559.38,4764.78,121,172,220,121,142,2822,0,0,0,876,2722,0
105576,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,30,66.69,3872,3784,130,3654,2131,0,1217,0,306,0,0,88,46,3918,2437,1217,3918,1011695.66,10341.15,767,487,323,211,189,1677,0,0,2131,0,1523,0
105577,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,40,63.28,3881,3793,133,3660,2155,908,330,106,93,68,0,88,37,3918,2316,1344,3918,560027.04,5748.88,886,643,495,296,262,203,164,711,2155,908,423,174
105578,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,40,48.76,3880,3792,215,3577,0,1109,558,166,714,1030,0,88,38,3918,1744,1833,3918,272705.1,2945.53,121,172,220,121,142,100,174,2527,0,1109,1272,1196
105579,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,40,69.14,3872,3784,138,3646,2295,0,806,319,106,120,0,88,46,3918,2521,1125,3918,1070457.22,10934.66,767,487,323,211,189,154,95,1420,2295,0,912,439
105580,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,50,63.14,3881,3793,133,3660,2160,926,0,423,0,151,0,88,37,3918,2311,1349,3918,533078.32,5470.1,886,643,495,296,262,203,164,711,2160,926,0,574
105581,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,50,47.72,3880,3792,215,3577,0,1154,0,716,0,1707,0,88,38,3918,1707,1870,3918,172774.62,1899.34,121,172,220,121,142,100,174,2527,0,1154,0,2423
105582,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,50,69.09,3872,3784,138,3646,2300,0,0,1127,0,219,0,88,46,3918,2519,1127,3918,1016746.51,10381.96,767,487,323,211,189,154,95,1420,2300,0,0,1346
105583,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,60,63.14,3881,3793,133,3660,2160,926,0,423,0,151,0,88,37,3918,2311,1349,3918,533078.32,5470.1,886,643,495,296,262,203,164,711,2160,926,0,574
105584,10,-0.08,-0.02,-0.4,-0.25,2,0.2,0.1,0.15,60,47.72,3880,3792,215,3577,0,1154,0,716,0,1707,0,88,38,3918,1707,1870,3918,172774.62,1899.34,121,172,220,121,142,100,174,2527,0,1154,0,2423
