Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
675986,50,-0.06,-0.01,-0.45,-0.35,1,0.1,0.2,0.15,50,41.14,1976,1874,39,1835,0,629,0,451,0,755,3,99,11,1987,755,1080,1987,-111517.74,-1230.1,28,90,71,70,53,84,102,1337,0,629,0,1206
675987,50,-0.06,-0.01,-0.45,-0.35,1,0.1,0.2,0.15,50,51.09,1973,1871,37,1834,579,0,0,897,0,358,3,99,14,1987,937,897,1987,296398.78,3011.03,41,117,121,80,79,69,51,1276,579,0,0,1255
675988,50,-0.06,-0.01,-0.45,-0.35,1,0.1,0.2,0.15,60,45.62,1976,1874,37,1837,538,604,0,395,0,300,3,99,11,1987,838,999,1987,111868.36,1134.4,69,206,191,144,123,139,131,834,538,604,0,695
675989,50,-0.06,-0.01,-0.45,-0.35,1,0.1,0.2,0.15,60,41.14,1976,1874,39,1835,0,629,0,451,0,755,3,99,11,1987,755,1080,1987,-111517.74,-1230.1,28,90,71,70,53,84,102,1337,0,629,0,1206
675990,50,-0.06,-0.01,-0.45,-0.35,1,0.1,0.2,0.15,60,51.09,1973,1871,37,1834,579,0,0,897,0,358,3,99,14,1987,937,897,1987,296398.78,3011.03,41,117,121,80,79,69,51,1276,579,0,0,1255
675991,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,20,63.17,1976,1874,22,1852,920,246,436,0,250,0,3,99,11,1987,1170,682,1987,389147.28,3966.8,379,340,259,874,0,0,0,0,920,246,686,0
675992,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,20,58.07,1976,1874,28,1846,0,259,515,0,1072,0,3,99,11,1987,1072,774,1987,505015.24,5147.89,28,90,71,1657,0,0,0,0,0,259,1587,0
675993,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,20,65.77,1973,1871,22,1849,943,0,633,0,273,0,3,99,14,1987,1216,633,1987,527910.6,5389.5,351,254,198,1046,0,0,0,0,943,0,906,0
675994,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,30,62.57,1976,1874,25,1849,1046,362,330,0,111,0,3,99,11,1987,1157,692,1987,320475.02,3278.44,379,340,259,188,116,567,0,0,1046,362,441,0
675995,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,30,48.53,1976,1874,34,1840,0,396,551,0,893,0,3,99,11,1987,893,947,1987,195657.63,2001.75,28,90,71,70,53,1528,0,0,0,396,1444,0
675996,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,30,67.66,1973,1871,25,1846,1104,0,597,0,145,0,3,99,14,1987,1249,597,1987,528380.21,5402.93,351,254,198,140,91,812,0,0,1104,0,742,0
675997,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,40,61.51,1976,1874,27,1847,1082,484,182,45,32,22,3,99,11,1987,1136,711,1987,219936.79,2247.68,379,340,259,188,116,126,86,353,1082,484,214,67
675998,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,40,43.11,1976,1874,39,1835,0,581,392,71,335,456,3,99,11,1987,791,1044,1987,-26841.96,-344.44,28,90,71,70,53,84,102,1337,0,581,727,527
675999,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,40,67.46,1973,1871,27,1844,1167,0,493,107,38,39,3,99,14,1987,1244,600,1987,451274.39,4612.26,351,254,198,140,91,70,34,706,1167,0,531,146
676000,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,50,61.4,1976,1874,27,1847,1084,503,0,210,0,50,3,99,11,1987,1134,713,1987,201603.18,2058.32,379,340,259,188,116,126,86,353,1084,503,0,260
676001,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,50,41.14,1976,1874,39,1835,0,629,0,451,0,755,3,99,11,1987,755,1080,1987,-111517.74,-1230.1,28,90,71,70,53,84,102,1337,0,629,0,1206
676002,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,50,67.52,1973,1871,27,1844,1170,0,0,599,0,75,3,99,14,1987,1245,599,1987,393713.72,4022.32,351,254,198,140,91,70,34,706,1170,0,0,674
676003,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,60,61.4,1976,1874,27,1847,1084,503,0,210,0,50,3,99,11,1987,1134,713,1987,201603.18,2058.32,379,340,259,188,116,126,86,353,1084,503,0,260
676004,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,60,41.14,1976,1874,39,1835,0,629,0,451,0,755,3,99,11,1987,755,1080,1987,-111517.74,-1230.1,28,90,71,70,53,84,102,1337,0,629,0,1206
676005,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.1,0.15,60,67.52,1973,1871,27,1844,1170,0,0,599,0,75,3,99,14,1987,1245,599,1987,393713.72,4022.32,351,254,198,140,91,70,34,706,1170,0,0,674
676006,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,20,58.36,1976,1874,27,1847,353,257,512,0,725,0,3,99,11,1987,1078,769,1987,536714.39,5467.37,69,206,191,1381,0,0,0,0,353,257,1237,0
676007,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,20,58.07,1976,1874,28,1846,0,259,515,0,1072,0,3,99,11,1987,1072,774,1987,505015.24,5147.89,28,90,71,1657,0,0,0,0,0,259,1587,0
676008,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,20,60.95,1973,1871,27,1844,359,0,720,0,765,0,3,99,14,1987,1124,720,1987,683323.94,6968.38,41,117,121,1565,0,0,0,0,359,0,1485,0
676009,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,30,50.33,1976,1874,32,1842,481,391,524,0,446,0,3,99,11,1987,927,915,1987,324354.91,3302.94,69,206,191,144,123,1109,0,0,481,391,970,0
676010,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,30,48.53,1976,1874,34,1840,0,396,551,0,893,0,3,99,11,1987,893,947,1987,195657.63,2001.75,28,90,71,70,53,1528,0,0,0,396,1444,0
676011,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,30,55.46,1973,1871,32,1839,507,0,819,0,513,0,3,99,14,1987,1020,819,1987,563180.96,5734.81,41,117,121,80,79,1401,0,0,507,0,1332,0
676012,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,40,46.49,1976,1874,37,1837,532,562,352,69,170,152,3,99,11,1987,854,983,1987,154444.38,1572.02,69,206,191,144,123,139,131,834,532,562,522,221
676013,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,40,43.11,1976,1874,39,1835,0,581,392,71,335,456,3,99,11,1987,791,1044,1987,-26841.96,-344.44,28,90,71,70,53,84,102,1337,0,581,727,527
676014,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,40,51.91,1973,1871,37,1834,573,0,741,141,180,199,3,99,14,1987,952,882,1987,406230.28,4134.46,41,117,121,80,79,69,51,1276,573,0,921,340
676015,50,-0.06,-0.01,-0.45,-0.35,1,0.2,0.2,0.15,50,45.62,1976,1874,37,1837,538,604,0,395,0,300,3,99,11,1987,838,999,1987,111868.36,1134.4,69,206,191,144,123,139,131,834,538,604,0,695
