Test,DAYSBACK,PCTMIN,PCTMAX,ATHMIN,ATHMAX,MAXBUYS,BUYDROP,TARGET,STOPLOSS,MAXDURA,WinRate,TotalTrade,Executed,Open,Closed,ProfitTGT,LossSL,LossFEMD,LossFECD,ProfitFEMD,ProfitFECD,Pending,Expired,Invalid,TotalRows,Wins,Losses,TotalStock,SumProfit,SumGainFin,Dur5,Dur10,Dur15,Dur20,Dur25,Dur30,Dur35,Dur40,ExitTGT,ExitSL,ExitFEMD,ExitFECD
555566,45,-0.1,-0.01,-0.4,-0.35,2,0.1,0.2,0.15,50,45.43,1091,1049,10,1039,0,345,0,222,0,472,0,42,10,1101,472,567,1101,-92043.57,1444.03,19,48,30,39,23,45,69,766,0,345,0,694
555567,45,-0.1,-0.01,-0.4,-0.35,2,0.1,0.2,0.15,50,56.08,1088,1046,10,1036,327,0,0,455,0,254,0,42,13,1101,581,455,1101,202589.58,3698.82,23,49,68,43,65,40,22,726,327,0,0,709
555568,45,-0.1,-0.01,-0.4,-0.35,2,0.1,0.2,0.15,60,49.18,1091,1049,10,1039,295,335,0,193,0,216,0,42,10,1101,511,528,1101,65473.15,2769.85,42,97,96,78,76,76,73,501,295,335,0,409
555569,45,-0.1,-0.01,-0.4,-0.35,2,0.1,0.2,0.15,60,45.43,1091,1049,10,1039,0,345,0,222,0,472,0,42,10,1101,472,567,1101,-92043.57,1444.03,19,48,30,39,23,45,69,766,0,345,0,694
555570,45,-0.1,-0.01,-0.4,-0.35,2,0.1,0.2,0.15,60,56.08,1088,1046,10,1036,327,0,0,455,0,254,0,42,13,1101,581,455,1101,202589.58,3698.82,23,49,68,43,65,40,22,726,327,0,0,709
555571,45,-0.1,-0.01,-0.4,-0.35,2,0.2,0.1,0.15,20,60.69,1091,1049,6,1043,488,129,281,0,145,0,0,42,10,1101,633,410,1101,189919.19,1946.32,208,171,138,526,0,0,0,0,488,129,426,0
555572,45,-0.1,-0.01,-0.4,-0.35,2,0.2,0.1,0.15,20,55.48,1091,1049,9,1040,0,136,327,0,577,0,0,42,10,1101,577,463,1101,230103.77,2390.67,19,48,30,943,0,0,0,0,0,136,904,0
555573,45,-0.1,-0.01,-0.4,-0.35,2,0.2,0.1,0.15,20,63.08,1088,1046,6,1040,497,0,384,0,159,0,0,42,13,1101,656,384,1101,254619.83,2606.34,189,126,111,614,0,0,0,0,497,0,543,0
555574,45,-0.1,-0.01,-0.4,-0.35,2,0.2,0.1,0.15,30,59.98,1091,1049,7,1042,555,190,227,0,70,0,0,42,10,1101,625,417,1101,140331.16,1446.84,208,171,138,100,62,363,0,0,555,190,297,0
555575,45,-0.1,-0.01,-0.4,-0.35,2,0.2,0.1,0.15,30,47.93,1091,1049,10,1039,0,204,337,0,498,0,0,42,10,1101,498,541,1101,72442.63,780.56,19,48,30,39,23,880,0,0,0,204,835,0
555576,45,-0.1,-0.01,-0.4,-0.35,2,0.2,0.1,0.15,30,64.49,1088,1046,7,1039,583,0,369,0,87,0,0,42,13,1101,670,369,1101,240087.47,2463.22,189,126,111,71,56,486,0,0,583,0,456,0
555577,45,-0.1,-0.01,-0.4,-0.35,2,0.2,0.1,0.15,40,59.31,1091,1049,7,1042,579,276,119,29,21,18,0,42,10,1101,618,424,1101,77306.16,802.31,208,171,138,100,62,66,59,238,579,276,140,47
